,Open Bid_x,Open Bid_y,Open Ask_y,Short Swap USDPLN,Long Swap USDPLN
2005-12-18,4.29,4.41,4.56,5.2312199204855116e-05,-0.00014177693761814695
2005-12-19,4.29,4.37,4.57,3.138731952291307e-05,-0.00014702793530770863
2005-12-20,4.19,4.5,4.65,0.00011027095148078117,-0.00024619995718261594
2005-12-21,4.29,4.43,4.63,6.277463904582553e-05,-0.0001785339214450744
2005-12-22,4.29,4.41,4.6,5.2312199204855116e-05,-0.0001627809283763912
2005-12-23,4.29,4.41,4.6,5.2312199204855116e-05,-0.0001627809283763912
2005-12-24,4.29,4.45,4.6,7.323707888679655e-05,-0.0001627809283763912
2005-12-25,4.3,4.45,4.6,6.787802840434392e-05,-0.0001572327044025157
2005-12-26,4.33,4.45,4.6,1.0231225700838934e-05,-0.00014071294559099402
2005-12-27,4.43,4.3,4.5,-7.645259938837936e-05,-3.580928995293658e-05
2005-12-28,4.43,4.31,4.5,-7.135575942915424e-05,-3.580928995293658e-05
2005-12-29,4.44,4.39,4.59,-3.561253561253579e-05,-7.659313725490138e-05
2005-12-30,4.21,4.41,4.6,5.2312199204855116e-05,-0.00020793346129238603
2005-12-31,4.31,4.43,4.58,5.211590577444198e-05,-0.0001412429378531076
2006-01-01,4.31,4.43,4.58,5.211590577444198e-05,-0.0001412429378531076
2006-01-02,4.3,4.41,4.6,4.699248120300771e-05,-0.0001572327044025157
2006-01-03,4.3,4.41,4.6,4.699248120300771e-05,-0.0001572327044025157
2006-01-04,4.3,4.41,4.6,4.699248120300771e-05,-0.0001572327044025157
2006-01-05,4.31,4.5,4.65,8.859703981655204e-05,-0.00017786147729650616
2006-01-06,4.3,4.38,4.58,3.132832080200493e-05,-0.00014675052410901464
2006-01-07,4.31,4.4,4.6,3.6481134042110065e-05,-0.000151705377694078
2006-01-08,4.3,4.4,4.6,4.177109440267366e-05,-0.0001572327044025157
2006-01-09,4.3,4.37,4.58,2.610693400167088e-05,-0.00014675052410901464
2006-01-10,4.29,4.35,4.57,2.0924879681942048e-05,-0.00014702793530770863
2006-01-11,4.3,4.35,4.55,1.5664160401002157e-05,-0.00013102725366876338
2006-01-12,4.3,4.4,4.6,4.177109440267366e-05,-0.0001572327044025157
2006-01-13,4.3,4.44,4.58,6.265664160400986e-05,-0.00014675052410901464
2006-01-14,4.3,4.42,4.62,5.221386800334176e-05,-0.00016771488469601674
2006-01-15,4.3,4.42,4.62,5.221386800334176e-05,-0.00016771488469601674
2006-01-16,4.31,4.36,4.56,1.5634771732332532e-05,-0.00013078049801213657
2006-01-17,4.3,4.35,4.56,1.5664160401002157e-05,-0.0001362683438155136
2006-01-18,4.3,4.35,4.55,1.5664160401002157e-05,-0.00013102725366876338
2006-01-19,4.3,4.31,4.57,-5.2213868003346696e-06,-0.00014150943396226443
2006-01-20,4.3,4.4,4.57,4.177109440267366e-05,-0.00014150943396226443
2006-01-21,4.3,4.43,4.58,5.7435254803675814e-05,-0.00014675052410901464
2006-01-22,4.3,4.43,4.63,5.7435254803675814e-05,-0.00017295597484276757
2006-01-23,4.3,4.41,4.6,4.699248120300771e-05,-0.0001572327044025157
2006-01-24,4.37,4.4,4.6,-3.0525030525030417e-05,-0.00011897372232567767
2006-01-25,4.4,4.35,4.55,-7.575757575757593e-05,-7.716049382716022e-05
2006-01-26,4.46,4.34,4.54,-0.00010510510510510496,-4.070004070004055e-05
2006-01-27,4.44,4.3,4.51,-0.00012033694344163675,-3.574346405228714e-05
2006-01-28,4.5,4.25,4.45,-0.00016427718040621284,2.5252525252525107e-05
2006-01-29,4.45,4.25,4.45,-0.00015015015015015017,0.0
2006-01-30,4.47,4.23,4.43,-0.00016486810551558713,2.0312817387771774e-05
2006-01-31,4.53,4.23,4.43,-0.00016016016016015975,5.0231062889290964e-05
2006-02-01,4.53,4.15,4.31,-0.0002002002002002,0.00011050833835643999
2006-02-02,4.47,4.18,4.38,-0.00018984812150279782,4.570383912248633e-05
2006-02-03,4.55,4.16,4.35,-0.00020446838220626378,0.00010010010010010031
2006-02-04,4.5,4.22,4.42,-0.00017921146953405034,4.040404040404036e-05
2006-02-05,4.5,4.22,4.42,-0.00017921146953405034,4.040404040404036e-05
2006-02-06,4.47,4.14,4.35,-0.00020983213429256588,6.093845216331501e-05
2006-02-07,4.51,4.14,4.34,-0.0002005615724027277,8.570276265376067e-05
2006-02-08,4.47,4.16,4.35,-0.00019984012789768152,6.093845216331501e-05
2006-02-09,4.47,4.15,4.34,-0.00020483613109512354,6.60166565102578e-05
2006-02-10,4.51,4.15,4.35,-0.00020945541591861164,8.066142367412796e-05
2006-02-11,4.48,4.17,4.37,-0.00018551945447252324,5.575831305758314e-05
2006-02-12,4.46,4.17,4.37,-0.00019484412470023953,4.5787545787545625e-05
2006-02-13,4.48,4.16,4.36,-0.00020446838220626378,6.0827250608272435e-05
2006-02-14,4.46,4.17,4.37,-0.00019484412470023953,4.5787545787545625e-05
2006-02-15,4.51,4.2,4.35,-0.00017047733654231844,8.066142367412796e-05
2006-02-16,4.48,4.14,4.34,-0.00021444244963095982,7.096512570965163e-05
2006-02-17,4.46,4.14,4.34,-0.00020983213429256588,6.105006105006114e-05
2006-02-18,4.47,4.22,4.42,-0.00017454617993217667,2.539102173471456e-05
2006-02-19,4.46,4.22,4.42,-0.00016986410871302945,2.0350020350020277e-05
2006-02-20,4.46,4.12,4.33,-0.00021982414068744992,6.613756613756621e-05
2006-02-21,4.46,4.12,4.32,-0.00021982414068744992,7.122507122507098e-05
2006-02-22,4.46,4.11,4.3,-0.0002248201438848916,8.140008140008142e-05
2006-02-23,4.45,4.11,4.3,-0.00022022022022022013,7.645259938837936e-05
2006-02-24,4.51,4.15,4.25,-0.00019554753309265914,0.0001310748134704575
2006-02-25,4.49,4.05,4.25,-0.00025025025025025014,0.00012143290831815436
2006-02-26,4.49,4.05,4.25,-0.00025025025025025014,0.00012143290831815436
2006-02-27,4.48,4.07,4.27,-0.00024935168561739476,0.00010644768856447729
2006-02-28,4.48,4.11,4.3,-0.000210970464135021,9.12408759124091e-05
2006-03-01,4.46,3.91,4.15,-0.0003247402078337328,0.00015771265771265746
2006-03-02,4.51,3.96,4.15,-0.0002908142799839552,0.00018148820326678738
2006-03-03,4.46,3.96,4.15,-0.00029976019184652276,0.00015771265771265746
2006-03-04,4.51,4.02,4.22,-0.0002832438878950507,0.00014619883040935686
2006-03-05,4.51,4.02,4.22,-0.0002832438878950507,0.00014619883040935686
2006-03-06,4.46,4.0,4.12,-0.0002797761790567544,0.00017297517297517297
2006-03-07,4.51,4.0,4.11,-0.00027075812274368247,0.00020165355918531943
2006-03-08,4.46,4.0,4.12,-0.0002797761790567544,0.00017297517297517297
2006-03-09,4.48,4.0,4.14,-0.0002887295898048586,0.00017234387672343903
2006-03-10,4.51,3.96,4.06,-0.0002908142799839552,0.0002268602540834845
2006-03-11,4.5,3.97,4.06,-0.00030366387893269575,0.00022222222222222242
2006-03-12,4.47,3.97,4.06,-0.0002992220227408736,0.0002082063782246599
2006-03-13,4.48,4.0,4.12,-0.00028426092160383,0.00018248175182481762
2006-03-14,4.5,4.0,4.14,-0.0002887295898048586,0.00018181818181818205
2006-03-15,4.52,4.0,4.13,-0.00030204000792236096,0.00019625603864734293
2006-03-16,4.59,4.05,4.1,-0.00030809859154929585,0.0002434903597694296
2006-03-17,4.59,4.0,4.14,-0.0003325508607198747,0.00022361359570661918
2006-03-18,4.59,4.04,4.13,-0.0003086419753086418,0.00022858278672232155
2006-03-19,4.59,4.04,4.13,-0.0003086419753086418,0.00022858278672232155
2006-03-20,4.61,4.0,4.13,-0.00034113060428849916,0.00023767082590612037
2006-03-21,4.64,4.01,4.13,-0.0003490401396160562,0.00025118203309692653
2006-03-22,4.63,4.0,4.14,-0.0003538879193329458,0.00024176041049930937
2006-03-23,4.73,3.92,4.12,-0.000429553264604811,0.0002957145627302698
2006-03-24,4.75,3.93,4.13,-0.00043283866057838665,0.0002995169082125604
2006-03-25,4.78,4.02,4.13,-0.00039817974971558624,0.0003123798539023454
2006-03-26,4.75,4.02,4.13,-0.0003941120607787276,0.0002995169082125604
2006-03-27,4.75,4.01,4.13,-0.0003947869101978693,0.0002995169082125604
2006-03-28,4.75,4.01,4.14,-0.00039886039886039866,0.00029468599033816433
2006-03-29,4.75,4.0,4.14,-0.00039954337899543387,0.00029468599033816433
2006-03-30,4.78,3.96,4.15,-0.0004104620084001528,0.00030276816608996543
2006-03-31,4.75,4.0,4.14,-0.0003790059489541355,0.00029468599033816433
2006-04-01,4.76,3.99,4.12,-0.00038793103448275833,0.0003086419753086418
2006-04-02,4.76,3.99,4.12,-0.00038793103448275833,0.0003086419753086418
2006-04-03,4.76,3.96,4.16,-0.00040229885057471254,0.00028935185185185173
2006-04-04,4.76,4.0,4.14,-0.00038314176245210713,0.0002989969135802471
2006-04-05,4.75,3.96,4.15,-0.0003981961235847246,0.000289855072463768
2006-04-06,4.74,3.94,4.15,-0.0004036908881199542,0.0002855207123499805
2006-04-07,4.75,4.0,4.14,-0.0003790059489541355,0.00029468599033816433
2006-04-08,4.75,3.87,3.94,-0.00044137401650355,0.0003913043478260871
2006-04-09,4.75,3.87,3.94,-0.00044137401650355,0.0003913043478260871
2006-04-10,4.75,4.0,4.13,-0.0003790059489541355,0.0002995169082125604
2006-04-11,4.75,3.95,4.15,-0.0004029936672423718,0.000289855072463768
2006-04-12,4.75,3.96,4.1,-0.0003981961235847246,0.0003140096618357488
2006-04-13,4.75,3.91,4.12,-0.0004221838418729609,0.00030434782608695644
2006-04-14,4.76,3.94,4.09,-0.0004077912109000193,0.0003231095679012345
2006-04-15,4.75,4.02,4.03,-0.0003859348198970843,0.00034782608695652176
2006-04-16,4.75,4.02,4.03,-0.0003859348198970843,0.00034782608695652176
2006-04-17,4.74,4.02,4.03,-0.0003859348198970843,0.0003435927216415021
2006-04-18,4.72,3.91,4.14,-0.0004343260786559756,0.0002816627816627818
2006-04-19,4.74,3.91,4.09,-0.0004221838418729609,0.0003145567169957416
2006-04-20,4.74,4.09,4.21,-0.00035258242805412615,0.00025648470770421995
2006-04-21,4.77,3.95,4.11,-0.00040708812260536374,0.0003177354130560368
2006-04-22,4.78,4.0,4.13,-0.00038726333907056795,0.0003123798539023454
2006-04-23,4.78,4.0,4.13,-0.00038726333907056795,0.0003123798539023454
2006-04-24,4.78,3.93,4.12,-0.000420730541212469,0.0003171856978085351
2006-04-25,4.79,3.91,4.12,-0.0004343260786559756,0.0003214354250623682
2006-04-26,4.78,3.92,4.11,-0.000449555176982775,0.0003219915417147251
2006-04-27,4.86,4.0,4.12,-0.00044351073762838463,0.0003507773985589685
2006-04-28,4.86,3.92,4.12,-0.0004574608564421807,0.0003507773985589685
2006-04-29,4.89,3.98,4.13,-0.0004410660660660657,0.00035842293906810036
2006-04-30,4.84,3.98,4.13,-0.0004489337822671154,0.0003377092846270928
2006-05-01,4.83,4.02,4.14,-0.00042626943976016514,0.00032875929102344214
2006-05-02,4.9,4.02,4.15,-0.00043022820800598597,0.00035310734463276836
2006-05-03,4.92,4.0,4.18,-0.00044351073762838463,0.00034722222222222224
2006-05-04,4.95,4.0,4.13,-0.00048209366391184565,0.00038281979458450064
2006-05-05,4.99,4.0,4.15,-0.00047065337763012153,0.0003895381190873678
2006-05-06,5.0,3.9,4.1,-0.0005205454210429332,0.00041666666666666675
2006-05-07,5.0,3.9,4.1,-0.0005205454210429332,0.00041666666666666675
2006-05-08,5.0,4.0,4.11,-0.0004744794545789571,0.000412037037037037
2006-05-09,4.97,3.91,4.12,-0.0005271360469380269,0.00039549599851107384
2006-05-10,4.98,3.91,4.15,-0.000530843858685704,0.00038554440728353777
2006-05-11,4.98,4.0,4.12,-0.0004896576972359509,0.0003994797473058343
2006-05-12,5.01,3.95,4.15,-0.0005012877115526122,0.00039748567202810097
2006-05-13,5.0,3.95,4.1,-0.0004975124378109451,0.00041666666666666675
2006-05-14,5.0,3.95,4.1,-0.0004975124378109451,0.00041666666666666675
2006-05-15,5.0,3.94,4.14,-0.0005021190344573431,0.0003981481481481484
2006-05-16,4.96,4.0,4.11,-0.0004858819215254856,0.00039615958240119296
2006-05-17,4.96,3.91,4.13,-0.0005271360469380269,0.0003868381804623415
2006-05-18,4.99,4.2,4.3,-0.0003783684016242153,0.0003199777406789096
2006-05-19,5.0,4.0,4.12,-0.0004744794545789571,0.0004074074074074073
2006-05-20,5.0,3.9,4.1,-0.0005205454210429332,0.00041666666666666675
2006-05-21,5.0,3.9,4.1,-0.0005205454210429332,0.00041666666666666675
2006-05-22,5.0,3.93,4.14,-0.0005067256311037407,0.0003981481481481484
2006-05-23,5.0,3.94,4.13,-0.0005021190344573431,0.00040277777777777783
2006-05-24,4.97,3.91,4.13,-0.000530843858685704,0.00039084310441094347
2006-05-25,5.01,4.0,4.15,-0.00047829286239882266,0.00039748567202810097
2006-05-26,5.01,4.0,4.2,-0.00047829286239882266,0.00037437603993344424
2006-05-27,5.02,4.0,4.13,-0.00048209366391184565,0.0004106681432262825
2006-05-28,5.02,4.0,4.13,-0.00048209366391184565,0.0004106681432262825
2006-05-29,5.02,3.91,4.13,-0.0005234159779614324,0.0004106681432262825
2006-05-30,5.02,3.98,4.11,-0.0004912764003673091,0.0004198966408268732
2006-05-31,5.01,3.99,4.12,-0.00048289183222958044,0.0004113514512848955
2006-06-01,5.01,3.99,4.12,-0.00048289183222958044,0.0004113514512848955
2006-06-02,4.96,3.91,4.12,-0.0005271360469380269,0.0003914988814317674
2006-06-03,5.0,3.96,4.07,-0.0004929058411645478,0.00043055555555555534
2006-06-04,5.0,3.96,4.07,-0.0004929058411645478,0.00043055555555555534
2006-06-05,5.0,3.91,4.13,-0.0005159388243965359,0.00040277777777777783
2006-06-06,5.0,3.91,4.13,-0.0005159388243965359,0.00040277777777777783
2006-06-07,5.0,3.91,4.12,-0.0005159388243965359,0.0004074074074074073
2006-06-08,5.0,3.9,4.11,-0.0005205454210429332,0.000412037037037037
2006-06-09,5.01,3.93,4.12,-0.0005104856512141283,0.0004113514512848955
2006-06-10,5.01,3.99,4.11,-0.00048289183222958044,0.0004159733777038266
2006-06-11,5.01,3.99,4.11,-0.00048289183222958044,0.0004159733777038266
2006-06-12,5.01,3.91,4.13,-0.0005196835908756439,0.0004067295248659641
2006-06-13,5.01,3.92,4.13,-0.0005150846210448862,0.0004067295248659641
2006-06-14,4.97,3.91,4.13,-0.000530843858685704,0.00039084310441094347
2006-06-15,5.02,3.97,4.12,-0.0004958677685950408,0.0004152823920265777
2006-06-16,5.03,4.0,4.14,-0.0004858819215254856,0.00040998710152939037
2006-06-17,5.06,3.98,4.13,-0.0005062944718117129,0.00042629262926292604
2006-06-18,5.06,3.98,4.13,-0.0005062944718117129,0.00042629262926292604
2006-06-19,5.06,3.91,4.13,-0.0005382229520160554,0.00042629262926292604
2006-06-20,5.07,4.01,4.11,-0.0004963570127504553,0.00043931905546403064
2006-06-21,5.1,3.97,4.15,-0.0005510752688172039,0.000432604735883424
2006-06-22,5.13,3.92,4.13,-0.0005591630591630592,0.0004531448250860977
2006-06-23,5.22,3.9,4.12,-0.0006034788782392614,0.0004912468738835295
2006-06-24,5.27,3.91,4.06,-0.0006128747795414462,0.0005360623781676414
2006-06-25,5.27,3.91,4.06,-0.0006128747795414462,0.0005360623781676414
2006-06-26,5.27,3.91,4.11,-0.0006128747795414462,0.0005139110402268295
2006-06-27,5.29,3.9,4.1,-0.0006241209563994373,0.0005255255255255258
2006-06-28,5.31,3.87,4.08,-0.0006440588853838065,0.000541468568409931
2006-06-29,5.32,3.91,4.12,-0.0006299212598425193,0.0005274261603375528
2006-06-30,5.23,3.91,4.12,-0.0006197257383966243,0.0004949170679507759
2006-07-01,5.26,3.95,4.1,-0.0005917682388270624,0.0005147319843805468
2006-07-02,5.26,3.95,4.1,-0.0005917682388270624,0.0005147319843805468
2006-07-03,5.22,3.98,4.12,-0.0005854904032400067,0.0004912468738835295
2006-07-04,5.22,3.96,4.1,-0.000594294770206022,0.0005001786352268667
2006-07-05,5.26,3.94,4.11,-0.0005961844197138318,0.0005102946396876106
2006-07-06,5.26,4.0,4.1,-0.0005696873343932167,0.0005147319843805468
2006-07-07,5.27,3.92,4.12,-0.0006084656084656085,0.000509480772638667
2006-07-08,5.26,3.95,4.09,-0.0005917682388270624,0.0005191693290734825
2006-07-09,5.26,3.95,4.09,-0.0005917682388270624,0.0005191693290734825
2006-07-10,5.26,3.95,4.09,-0.0005917682388270624,0.0005191693290734825
2006-07-11,5.24,3.9,4.11,-0.0006275232578550113,0.0005030270655270656
2006-07-12,5.26,3.92,4.11,-0.0006050167814873697,0.0005102946396876106
2006-07-13,5.23,3.9,4.11,-0.0006241209563994373,0.0004993757802746567
2006-07-14,5.26,3.9,4.11,-0.0006138491432609078,0.0005102946396876106
2006-07-15,5.26,3.95,4.09,-0.0005917682388270624,0.0005191693290734825
2006-07-16,5.26,3.95,4.09,-0.0005917682388270624,0.0005191693290734825
2006-07-17,5.2,3.92,4.12,-0.0006084656084656085,0.0004838709677419355
2006-07-18,5.26,3.92,4.11,-0.0006050167814873697,0.0005102946396876106
2006-07-19,5.26,4.01,4.11,-0.0005652711535064476,0.0005102946396876106
2006-07-20,5.26,3.91,4.12,-0.0006094329623741389,0.0005058572949946749
2006-07-21,5.25,3.91,4.12,-0.0006059801840056617,0.0005022222222222222
2006-07-22,5.27,3.93,4.13,-0.0006040564373897707,0.0005050505050505049
2006-07-23,5.27,3.93,4.13,-0.0006040564373897707,0.0005050505050505049
2006-07-24,5.27,3.92,4.11,-0.0006084656084656085,0.0005139110402268295
2006-07-25,5.25,3.91,4.12,-0.0006059801840056617,0.0005022222222222222
2006-07-26,5.25,3.91,4.12,-0.0006059801840056617,0.0005022222222222222
2006-07-27,5.27,3.91,4.12,-0.0006128747795414462,0.000509480772638667
2006-07-28,5.28,3.93,4.12,-0.0006075013206550449,0.0005130927105449401
2006-07-29,5.29,3.94,4.14,-0.0006065400843881861,0.0005078608019784492
2006-07-30,5.29,3.94,4.14,-0.0006065400843881861,0.0005078608019784492
2006-07-31,5.22,4.0,4.1,-0.000580168776371308,0.0005001786352268667
2006-08-01,5.28,3.93,4.13,-0.0006075013206550449,0.0005086694975230008
2006-08-02,5.27,3.94,4.15,-0.0006201956673654792,0.0004961899698741801
2006-08-03,5.28,3.95,4.15,-0.0005986969536890293,0.0004998230714791225
2006-08-04,5.3,3.96,4.15,-0.0006250000000000002,0.0005070546737213402
2006-08-05,5.26,3.95,4.15,-0.0006158280922431866,0.0004925452609158677
2006-08-06,5.27,3.95,4.15,-0.0006192220477934764,0.0004961899698741801
2006-08-07,5.3,3.92,4.12,-0.0006255468066491687,0.0005202821869488536
2006-08-08,5.27,3.9,4.11,-0.0006172839506172836,0.0005139110402268295
2006-08-09,5.29,3.92,4.12,-0.0006153305203938117,0.0005166931637519872
2006-08-10,5.27,3.9,4.09,-0.0006172839506172836,0.0005227715754031544
2006-08-11,5.26,3.91,4.1,-0.0006094329623741389,0.0005147319843805468
2006-08-12,5.26,3.91,4.09,-0.0006094329623741389,0.0005191693290734825
2006-08-13,5.26,3.91,4.09,-0.0006094329623741389,0.0005191693290734825
2006-08-14,5.23,3.91,4.12,-0.0006163056876210599,0.0004949170679507759
2006-08-15,5.26,3.92,4.1,-0.0006050167814873697,0.0005147319843805468
2006-08-16,5.23,3.93,4.12,-0.0005971337579617837,0.0004949170679507759
2006-08-17,5.25,3.92,4.12,-0.0006015569709837227,0.0005022222222222222
2006-08-18,5.25,3.93,4.12,-0.0005971337579617837,0.0005022222222222222
2006-08-19,5.25,3.95,4.15,-0.0005882873319179052,0.0004888888888888887
2006-08-20,5.25,3.95,4.15,-0.0005882873319179052,0.0004888888888888887
2006-08-21,5.25,3.91,4.11,-0.0006059801840056617,0.0005066666666666663
2006-08-22,5.22,3.91,4.12,-0.000602516391990076,0.0004912468738835295
2006-08-23,5.22,3.92,4.11,-0.000598086124401914,0.000495712754555198
2006-08-24,5.24,3.92,4.12,-0.000598086124401914,0.0004985754985754986
2006-08-25,5.25,3.94,4.13,-0.0005927105449398445,0.0004977777777777779
2006-08-26,5.25,3.93,4.13,-0.0005971337579617837,0.0004977777777777779
2006-08-27,5.25,3.93,4.13,-0.0005971337579617837,0.0004977777777777779
2006-08-28,5.22,3.9,4.1,-0.0006207078711040672,0.0005001786352268667
2006-08-29,5.25,3.91,4.12,-0.0006059801840056617,0.0005022222222222222
2006-08-30,5.26,3.92,4.13,-0.0006050167814873697,0.0005014199503017393
2006-08-31,5.25,4.0,4.15,-0.0005661712668082097,0.0004888888888888887
2006-09-01,5.21,4.01,4.16,-0.0005722838527909845,0.0004696725711218464
2006-09-02,5.25,3.89,4.04,-0.0006148266100495397,0.0005377777777777778
2006-09-03,5.25,3.89,4.04,-0.0006148266100495397,0.0005377777777777778
2006-09-04,5.21,3.91,4.11,-0.0006163056876210599,0.000492037931651458
2006-09-05,5.25,3.93,4.12,-0.0005971337579617837,0.0005022222222222222
2006-09-06,5.25,3.93,4.12,-0.0005971337579617837,0.0005022222222222222
2006-09-07,5.25,3.92,4.12,-0.0006015569709837227,0.0005022222222222222
2006-09-08,5.25,3.98,4.1,-0.0005750176928520876,0.0005111111111111113
2006-09-09,5.25,3.94,4.14,-0.0005927105449398445,0.0004933333333333336
2006-09-10,5.25,3.94,4.14,-0.0005927105449398445,0.0004933333333333336
2006-09-11,5.25,3.92,4.12,-0.0006015569709837227,0.0005022222222222222
2006-09-12,5.25,3.92,4.12,-0.0006015569709837227,0.0005022222222222222
2006-09-13,5.25,3.94,4.13,-0.0005927105449398445,0.0004977777777777779
2006-09-14,5.26,4.01,4.11,-0.0005652711535064476,0.0005102946396876106
2006-09-15,5.25,3.98,4.1,-0.0005750176928520876,0.0005111111111111113
2006-09-16,5.25,3.99,4.06,-0.0005705944798301486,0.000528888888888889
2006-09-17,5.25,3.99,4.06,-0.0005705944798301486,0.000528888888888889
2006-09-18,5.25,4.01,4.11,-0.0005617480537862704,0.0005066666666666663
2006-09-19,5.25,3.99,4.14,-0.0005705944798301486,0.0004933333333333336
2006-09-20,5.25,3.99,4.1,-0.0005705944798301486,0.0005111111111111113
2006-09-21,5.21,4.0,4.1,-0.0005731922398589063,0.0004965110037573806
2006-09-22,5.25,3.99,4.1,-0.0005705944798301486,0.0005111111111111113
